Date,Speed,Voltage,PWM,Current,Power,Battery level,Total mileage,Temperature,Pitch,Roll
24.11.2021 12:23:22.384,1.65,54.08,3.09,0.73,39.48,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:22.594,1.65,54.08,3.09,0.73,39.48,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:22.955,1.65,54.08,3.09,0.73,39.48,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:23.165,1.65,54.13,0.00,0.73,39.48,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:23.464,0.00,54.13,0.00,0.10,5.41,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:23.675,0.00,54.13,0.00,0.10,5.41,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:23.883,0.00,54.13,0.00,0.10,5.41,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:24.094,0.00,54.13,0.00,0.10,5.41,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:24.305,0.00,54.13,0.00,0.10,5.41,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:24.574,0.00,54.13,0.00,0.10,5.41,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:24.784,0.00,54.13,0.00,0.09,4.87,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:25.000,0.00,54.13,0.00,0.09,4.87,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:25.293,0.00,54.13,0.00,0.09,4.87,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:25.572,0.21,54.13,0.39,0.09,4.87,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:25.876,0.21,54.13,0.39,0.09,4.87,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:26.081,3.22,53.90,6.06,2.05,110.49,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:26.411,3.22,53.90,6.06,2.05,110.49,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:26.675,3.22,53.90,6.06,2.05,110.49,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:26.892,3.22,53.90,6.06,2.05,110.49,75,2562.980,18.0,0.00,0.00
24.11.2021 12:23:27.189,5.21,53.47,9.88,3.40,181.80,75,2562.981,19.0,0.00,0.00
24.11.2021 12:23:27.396,5.21,53.47,9.88,3.40,181.80,75,2562.981,19.0,0.00,0.00
24.11.2021 12:23:27.639,5.21,53.47,9.88,3.40,181.80,75,2562.981,19.0,0.00,0.00
24.11.2021 12:23:27.882,7.65,53.35,14.54,7.27,387.85,75,2562.982,19.0,0.00,0.00
24.11.2021 12:23:28.090,7.65,53.35,14.54,7.27,387.85,75,2562.982,19.0,0.00,0.00
24.11.2021 12:23:28.295,7.65,53.35,14.54,7.27,387.85,75,2562.982,19.0,0.00,0.00
24.11.2021 12:23:28.594,10.03,53.18,19.12,11.90,632.84,75,2562.984,19.0,0.00,0.00
24.11.2021 12:23:28.894,10.03,53.18,19.12,11.90,632.84,75,2562.984,19.0,0.00,0.00
24.11.2021 12:23:29.139,10.03,53.18,19.12,11.90,632.84,75,2562.984,19.0,0.00,0.00
24.11.2021 12:23:29.426,10.03,53.18,19.12,11.90,632.84,75,2562.984,19.0,0.00,0.00
24.11.2021 12:23:29.709,10.29,53.59,19.47,11.90,632.84,75,2562.986,19.0,0.00,0.00
24.11.2021 12:23:29.974,10.29,53.59,19.47,4.17,223.47,75,2562.986,19.0,0.00,0.00
24.11.2021 12:23:30.358,10.29,54.74,13.24,4.17,223.47,75,2562.988,19.0,0.00,0.00
24.11.2021 12:23:30.608,7.15,54.74,13.24,-1.78,97.44,75,2562.988,19.0,0.00,0.00
24.11.2021 12:23:30.814,7.15,54.74,13.24,-1.78,97.44,75,2562.988,19.0,0.00,0.00
24.11.2021 12:23:31.090,10.34,53.15,19.72,7.57,402.35,75,2562.989,19.0,0.00,0.00
24.11.2021 12:23:31.293,10.34,53.15,19.72,7.57,402.35,75,2562.989,19.0,0.00,0.00
24.11.2021 12:23:31.509,10.34,53.15,19.72,7.57,402.35,75,2562.989,19.0,0.00,0.00
24.11.2021 12:23:31.713,10.59,53.04,20.24,7.57,402.35,75,2562.991,19.0,0.00,0.00
24.11.2021 12:23:31.958,10.59,53.04,20.24,5.13,272.10,75,2562.991,19.0,0.00,0.00
24.11.2021 12:23:32.274,10.59,53.04,20.24,5.13,272.10,75,2562.991,19.0,0.00,0.00
24.11.2021 12:23:32.525,10.59,53.04,20.24,5.13,272.10,75,2562.991,19.0,0.00,0.00
24.11.2021 12:23:32.794,12.33,53.40,23.41,11.54,616.24,75,2562.994,19.0,0.00,0.00
24.11.2021 12:23:33.191,12.33,53.40,23.41,11.54,616.24,75,2562.994,19.0,0.00,0.00
24.11.2021 12:23:33.396,13.79,53.40,26.18,11.54,616.24,75,2562.996,19.0,0.00,0.00
24.11.2021 12:23:33.694,13.79,53.40,26.18,10.71,571.91,75,2562.996,19.0,0.00,0.00
24.11.2021 12:23:33.975,13.79,53.40,26.18,10.71,571.91,75,2562.996,19.0,0.00,0.00
24.11.2021 12:23:34.292,13.79,53.40,26.18,10.71,571.91,75,2562.996,19.0,0.00,0.00
24.11.2021 12:23:34.591,13.02,53.93,24.48,5.07,273.43,75,2562.999,19.0,0.00,0.00
24.11.2021 12:23:34.918,13.02,53.93,24.48,5.07,273.43,75,2562.999,19.0,0.00,0.00
24.11.2021 12:23:35.130,13.20,53.64,24.95,5.07,273.43,75,2563.002,19.0,0.00,0.00
24.11.2021 12:23:35.405,13.20,53.64,24.95,4.19,224.75,75,2563.002,19.0,0.00,0.00
24.11.2021 12:23:35.727,13.20,53.64,24.95,4.19,224.75,75,2563.002,19.0,0.00,0.00
24.11.2021 12:23:35.973,13.20,53.60,23.79,4.19,224.75,75,2563.005,19.0,0.00,0.00
24.11.2021 12:23:36.177,12.58,53.60,23.79,3.41,182.78,75,2563.005,19.0,0.00,0.00
24.11.2021 12:23:36.427,12.58,53.60,23.79,3.41,182.78,75,2563.005,19.0,0.00,0.00
24.11.2021 12:23:36.693,12.58,54.09,22.53,3.41,182.78,75,2563.007,19.0,0.00,0.00
24.11.2021 12:23:36.927,12.02,54.09,22.53,0.87,47.06,75,2563.007,19.0,0.00,0.00
24.11.2021 12:23:37.294,12.02,54.09,22.53,0.87,47.06,75,2563.007,19.0,0.00,0.00
24.11.2021 12:23:37.509,12.94,53.52,24.51,11.05,591.40,75,2563.009,19.0,0.00,0.00
24.11.2021 12:23:37.797,12.94,53.52,24.51,11.05,591.40,75,2563.009,19.0,0.00,0.00
24.11.2021 12:23:38.009,12.94,53.52,24.51,11.05,591.40,75,2563.009,19.0,0.00,0.00
24.11.2021 12:23:38.309,13.43,53.21,25.59,11.05,591.40,75,2563.012,19.0,0.00,0.00
24.11.2021 12:23:38.578,13.43,53.21,25.59,9.29,494.32,75,2563.012,19.0,0.00,0.00
24.11.2021 12:23:38.801,13.43,53.21,25.59,9.29,494.32,75,2563.012,19.0,0.00,0.00
24.11.2021 12:23:39.005,13.43,53.21,25.59,9.29,494.32,75,2563.012,19.0,0.00,0.00
24.11.2021 12:23:39.302,14.59,53.10,27.86,9.55,507.11,75,2563.016,19.0,0.00,0.00
24.11.2021 12:23:39.666,14.59,53.10,27.86,9.55,507.11,75,2563.016,19.0,0.00,0.00
24.11.2021 12:23:39.884,15.37,53.31,29.23,9.55,507.11,75,2563.018,19.0,0.00,0.00
24.11.2021 12:23:40.115,15.37,53.31,29.23,7.92,422.22,75,2563.018,19.0,0.00,0.00
24.11.2021 12:23:40.417,15.37,53.31,29.23,7.92,422.22,75,2563.018,19.0,0.00,0.00
24.11.2021 12:23:40.634,15.81,53.41,30.01,7.92,422.22,75,2563.022,19.0,0.00,0.00
24.11.2021 12:23:40.898,15.81,53.41,30.01,7.78,415.53,75,2563.022,19.0,0.00,0.00
24.11.2021 12:23:41.233,15.81,53.41,30.01,7.78,415.53,75,2563.022,19.0,0.00,0.00
24.11.2021 12:23:41.500,16.34,53.19,31.14,8.41,447.33,75,2563.025,19.0,0.00,0.00
24.11.2021 12:23:41.800,16.34,53.19,31.14,8.41,447.33,75,2563.025,19.0,0.00,0.00
24.11.2021 12:23:42.066,16.34,53.19,31.14,8.41,447.33,75,2563.025,19.0,0.00,0.00
24.11.2021 12:23:42.484,16.85,53.79,31.76,8.41,447.33,75,2563.029,19.0,0.00,0.00
24.11.2021 12:23:42.785,16.85,53.79,31.76,4.59,246.90,75,2563.029,19.0,0.01,0.00
24.11.2021 12:23:43.000,16.85,54.69,28.25,4.59,246.90,75,2563.032,19.0,0.01,0.00
24.11.2021 12:23:43.267,15.24,54.69,28.25,-2.81,153.68,75,2563.032,19.0,0.01,0.00
24.11.2021 12:23:43.504,15.24,54.69,28.25,-2.81,153.68,75,2563.032,19.0,0.16,0.00
24.11.2021 12:23:43.782,15.24,54.75,21.16,-2.81,233.78,75,2563.034,19.0,0.16,0.00
24.11.2021 12:23:43.985,11.43,54.75,21.16,-4.27,233.78,75,2563.034,19.0,0.16,0.00
24.11.2021 12:23:44.200,11.43,54.75,21.16,-4.27,233.78,75,2563.034,19.0,0.11,0.00
24.11.2021 12:23:44.404,11.43,54.75,21.16,-4.27,233.78,75,2563.034,19.0,0.11,0.00
24.11.2021 12:23:44.684,11.43,54.44,16.93,-0.08,233.78,75,2563.036,19.0,0.11,0.00
24.11.2021 12:23:44.985,9.09,54.44,16.93,-0.08,4.36,75,2563.036,19.0,0.00,0.00
24.11.2021 12:23:45.189,9.09,54.44,16.93,-0.08,4.36,75,2563.036,19.0,0.00,0.00
24.11.2021 12:23:45.455,9.09,54.32,14.05,-0.08,117.33,75,2563.038,19.0,0.00,0.00
24.11.2021 12:23:45.751,7.53,54.32,14.05,-2.16,117.33,75,2563.038,19.0,0.00,0.00
24.11.2021 12:23:45.967,7.53,54.32,14.05,-2.16,117.33,75,2563.038,19.0,0.00,0.00
24.11.2021 12:23:46.175,7.53,54.00,10.49,-0.39,117.33,75,2563.039,19.0,0.00,0.00
24.11.2021 12:23:46.390,5.59,54.00,10.49,-0.39,21.06,75,2563.039,19.0,0.00,0.00
24.11.2021 12:23:46.595,5.59,54.00,10.49,-0.39,21.06,75,2563.039,19.0,0.00,0.00
24.11.2021 12:23:46.808,5.59,54.00,10.49,-0.39,21.06,75,2563.039,19.0,0.00,0.00
24.11.2021 12:23:47.076,6.20,53.89,11.66,0.10,21.06,75,2563.041,19.0,0.00,0.00
24.11.2021 12:23:47.290,6.20,53.89,11.66,0.10,5.39,75,2563.041,19.0,0.00,0.00
24.11.2021 12:23:47.593,6.20,53.89,11.66,0.10,5.39,75,2563.041,19.0,0.00,0.00
24.11.2021 12:23:47.892,6.20,54.17,10.18,0.10,33.59,75,2563.042,19.0,0.00,0.00
24.11.2021 12:23:48.186,5.44,54.17,10.18,-0.62,33.59,75,2563.042,19.0,0.00,0.00
24.11.2021 12:23:48.399,5.44,54.17,10.18,-0.62,33.59,75,2563.042,19.0,0.00,0.00
24.11.2021 12:23:48.667,5.44,54.04,9.81,-0.03,33.59,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:48.884,5.23,54.04,9.81,-0.03,1.62,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:49.090,5.23,54.04,9.81,-0.03,1.62,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:49.394,5.23,53.63,7.64,0.27,14.48,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:49.598,4.04,53.63,7.64,0.27,14.48,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:49.901,4.04,53.63,7.64,0.27,14.48,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:50.178,4.04,53.63,7.64,0.27,14.48,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:50.395,4.04,53.63,7.64,0.27,14.48,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:50.766,4.04,53.63,7.64,0.27,14.48,75,2563.043,19.0,0.00,0.00
24.11.2021 12:23:51.126,11.11,53.11,21.21,26.29,1396.26,75,2563.046,20.0,0.00,0.00
24.11.2021 12:23:51.462,11.11,53.11,21.21,26.29,1396.26,75,2563.046,20.0,0.00,0.00
24.11.2021 12:23:51.665,11.11,53.11,21.21,26.29,1396.26,75,2563.046,20.0,0.00,0.00
24.11.2021 12:23:51.911,13.77,52.13,26.78,26.29,1396.26,75,2563.049,20.0,0.00,0.00
24.11.2021 12:23:52.115,13.77,52.13,26.78,10.27,535.38,75,2563.049,20.0,0.00,0.00
24.11.2021 12:23:52.389,13.77,52.13,26.78,10.27,535.38,75,2563.049,20.0,0.00,0.00
24.11.2021 12:23:52.778,13.77,53.36,25.14,10.27,535.38,75,2563.051,20.0,0.00,0.00
24.11.2021 12:23:52.992,13.23,53.36,25.14,4.44,236.92,75,2563.051,20.0,0.00,0.00
24.11.2021 12:23:53.198,13.23,53.36,25.14,4.44,236.92,75,2563.051,20.0,0.00,0.00
24.11.2021 12:23:53.464,13.23,54.05,24.33,7.22,390.24,75,2563.054,20.0,0.00,0.00
24.11.2021 12:23:53.674,12.97,54.05,24.33,7.22,390.24,75,2563.054,20.0,0.00,0.00
24.11.2021 12:23:53.894,12.97,54.05,24.33,7.22,390.24,75,2563.054,20.0,0.00,0.00
24.11.2021 12:23:54.098,13.58,52.78,26.08,8.03,423.82,75,2563.057,20.0,0.00,0.00
24.11.2021 12:23:54.311,13.58,52.78,26.08,8.03,423.82,75,2563.057,20.0,0.00,0.00
24.11.2021 12:23:54.610,13.58,52.78,26.08,8.03,423.82,75,2563.057,20.0,0.00,0.00
24.11.2021 12:23:54.876,13.58,52.78,26.08,8.03,423.82,75,2563.057,20.0,0.00,0.00
24.11.2021 12:23:55.089,14.38,53.07,27.47,10.02,531.76,75,2563.060,20.0,0.00,0.00
24.11.2021 12:23:55.337,14.38,53.07,27.47,10.02,531.76,75,2563.060,20.0,0.00,0.00
24.11.2021 12:23:55.600,14.38,53.07,27.47,10.02,531.76,75,2563.060,20.0,0.00,0.00
24.11.2021 12:23:55.868,14.73,53.24,28.05,10.02,531.76,75,2563.063,20.0,0.00,0.00
24.11.2021 12:23:56.076,14.73,53.24,28.05,7.97,424.32,75,2563.063,20.0,0.00,0.00
24.11.2021 12:23:56.294,14.73,53.24,28.05,7.97,424.32,75,2563.063,20.0,0.00,0.00
24.11.2021 12:23:56.714,14.73,53.19,26.87,8.91,473.92,75,2563.066,20.0,0.00,0.00
24.11.2021 12:23:57.009,14.10,53.19,26.87,8.91,473.92,75,2563.066,20.0,0.00,0.00
24.11.2021 12:23:57.288,14.10,53.19,26.87,8.91,473.92,75,2563.066,20.0,0.00,0.00
24.11.2021 12:23:57.576,14.10,53.63,25.37,14.71,788.90,75,2563.069,20.0,0.00,0.00
24.11.2021 12:23:57.793,13.42,53.63,25.37,14.71,788.90,75,2563.069,20.0,0.00,0.00
24.11.2021 12:23:58.091,13.42,53.63,25.37,14.71,788.90,75,2563.069,20.0,0.00,0.00
24.11.2021 12:23:58.392,14.27,52.61,27.50,14.71,788.90,75,2563.072,20.0,0.00,0.00
24.11.2021 12:23:58.690,14.27,52.61,27.50,9.87,519.26,75,2563.072,20.0,0.00,0.00
24.11.2021 12:23:58.997,15.23,53.04,29.11,9.87,519.26,75,2563.075,20.0,0.00,0.00
24.11.2021 12:23:59.285,15.23,53.04,29.11,9.31,493.80,75,2563.075,20.0,0.00,0.00
24.11.2021 12:23:59.496,15.23,53.04,29.11,9.31,493.80,75,2563.075,20.0,0.00,0.00
24.11.2021 12:23:59.749,15.23,53.04,29.11,9.31,493.80,75,2563.075,20.0,0.00,0.00
24.11.2021 12:24:00.071,15.23,53.06,29.00,9.31,493.80,75,2563.078,20.0,0.00,0.00
24.11.2021 12:24:00.403,15.18,53.06,29.00,8.32,441.46,75,2563.078,20.0,0.00,0.00
24.11.2021 12:24:00.710,15.18,53.06,29.00,8.32,441.46,75,2563.078,20.0,0.00,0.00
24.11.2021 12:24:01.158,15.36,53.04,29.36,9.73,516.08,75,2563.082,20.0,0.00,0.00
24.11.2021 12:24:01.566,15.72,53.04,30.05,10.40,551.62,75,2563.085,20.0,0.00,0.00
24.11.2021 12:24:01.866,15.72,53.04,30.05,10.40,551.62,75,2563.085,20.0,0.00,0.00
24.11.2021 12:24:02.076,15.72,53.04,30.05,10.40,551.62,75,2563.085,20.0,0.00,0.00
24.11.2021 12:24:02.378,15.72,53.04,29.30,10.40,551.62,75,2563.088,20.0,0.00,0.00
24.11.2021 12:24:02.825,15.33,53.04,29.30,7.19,381.36,75,2563.088,20.0,0.00,0.00
24.11.2021 12:24:03.096,15.33,53.04,29.30,7.19,381.36,75,2563.088,20.0,0.00,0.00
24.11.2021 12:24:03.306,15.33,53.04,29.30,7.19,381.36,75,2563.088,20.0,0.00,0.00
24.11.2021 12:24:03.515,15.33,53.04,29.30,7.19,381.36,75,2563.088,20.0,0.00,0.00
24.11.2021 12:24:03.755,15.33,53.04,29.30,7.19,381.36,75,2563.088,20.0,0.00,0.00
24.11.2021 12:24:03.965,15.33,52.98,27.36,9.21,487.95,75,2563.094,20.0,0.00,0.00
24.11.2021 12:24:04.324,14.30,52.98,27.36,9.21,487.95,75,2563.094,20.0,0.00,0.00
24.11.2021 12:24:04.565,14.30,52.98,27.36,9.21,487.95,75,2563.094,20.0,0.00,0.00
24.11.2021 12:24:04.775,14.42,53.02,27.57,10.26,543.99,75,2563.097,20.0,0.00,0.00
24.11.2021 12:24:04.984,14.42,53.02,27.57,10.26,543.99,75,2563.097,20.0,0.00,0.00
24.11.2021 12:24:05.254,14.42,53.02,27.57,10.26,543.99,75,2563.097,20.0,0.00,0.00
24.11.2021 12:24:05.554,14.56,53.02,27.84,10.85,575.27,75,2563.100,20.0,0.00,0.00
24.11.2021 12:24:05.825,14.56,53.02,27.84,10.85,575.27,75,2563.100,20.0,0.00,0.00
24.11.2021 12:24:06.094,14.56,53.02,27.84,10.85,575.27,75,2563.100,20.0,0.00,0.00
24.11.2021 12:24:06.364,14.60,53.02,27.92,10.85,575.27,75,2563.103,20.0,0.00,0.00
24.11.2021 12:24:06.634,14.60,53.02,27.92,9.20,487.78,75,2563.103,20.0,0.00,0.00
24.11.2021 12:24:06.874,14.60,53.02,27.92,9.20,487.78,75,2563.103,20.0,0.00,0.00
24.11.2021 12:24:07.084,14.60,53.02,27.92,9.20,487.78,75,2563.103,20.0,0.00,0.00
24.11.2021 12:24:07.384,14.56,52.99,27.86,11.63,616.27,75,2563.107,20.0,0.00,0.00
24.11.2021 12:24:07.647,14.56,52.99,27.86,11.63,616.27,75,2563.107,20.0,0.00,0.00
24.11.2021 12:24:07.956,14.56,52.85,26.70,11.63,616.27,75,2563.110,20.0,0.00,0.00
24.11.2021 12:24:08.256,13.92,52.85,26.70,7.73,408.53,75,2563.110,20.0,0.00,0.00
24.11.2021 12:24:08.466,13.92,52.85,26.70,7.73,408.53,75,2563.110,20.0,0.00,0.00
24.11.2021 12:24:08.969,13.92,52.95,26.33,7.73,408.53,75,2563.112,20.0,0.00,0.00
24.11.2021 12:24:09.276,13.75,52.95,26.33,5.32,281.69,75,2563.112,20.0,0.00,0.00
24.11.2021 12:24:09.575,13.97,52.69,26.88,12.60,663.89,75,2563.115,20.0,0.00,0.00
24.11.2021 12:24:09.816,13.97,52.69,26.88,12.60,663.89,75,2563.115,20.0,0.00,0.00
24.11.2021 12:24:10.026,13.97,52.69,26.88,12.60,663.89,75,2563.115,20.0,0.00,0.00
24.11.2021 12:24:10.465,14.43,52.69,27.76,12.60,663.89,75,2563.118,20.0,0.00,0.00
24.11.2021 12:24:10.866,14.43,52.69,27.76,12.08,636.50,75,2563.118,20.0,0.00,0.00
24.11.2021 12:24:11.136,14.43,52.54,26.40,12.08,636.50,75,2563.121,20.0,0.00,0.00
24.11.2021 12:24:11.466,13.68,52.54,26.40,11.38,597.91,75,2563.121,20.0,0.00,0.00
24.11.2021 12:24:11.676,13.68,52.54,26.40,11.38,597.91,75,2563.121,20.0,0.00,0.00
24.11.2021 12:24:11.979,14.78,52.54,28.52,15.60,819.62,75,2563.124,20.0,0.00,0.00
24.11.2021 12:24:12.276,14.78,52.54,28.52,15.60,819.62,75,2563.124,20.0,0.00,0.00
24.11.2021 12:24:12.570,14.78,52.54,28.52,15.60,819.62,75,2563.124,20.0,0.00,0.00
24.11.2021 12:24:12.816,15.89,52.54,30.66,18.79,987.23,75,2563.128,21.0,0.00,0.00
24.11.2021 12:24:13.085,15.89,52.54,30.66,18.79,987.23,75,2563.128,21.0,0.00,0.00
24.11.2021 12:24:13.355,15.89,52.54,30.66,18.79,987.23,75,2563.128,21.0,0.00,0.00
24.11.2021 12:24:13.566,16.68,52.54,32.19,18.79,987.23,75,2563.131,21.0,0.00,0.00
24.11.2021 12:24:13.776,16.68,52.54,32.19,12.02,631.53,75,2563.131,21.0,0.00,0.00
24.11.2021 12:24:14.076,16.68,52.54,32.19,12.02,631.53,75,2563.131,21.0,0.00,0.00
24.11.2021 12:24:14.346,16.68,52.54,31.95,13.19,693.00,75,2563.134,21.0,0.00,0.00
24.11.2021 12:24:14.676,16.56,52.54,31.95,13.19,693.00,75,2563.134,21.0,0.00,0.00
24.11.2021 12:24:14.945,16.56,52.54,31.95,13.19,693.00,75,2563.134,21.0,0.00,0.00
24.11.2021 12:24:15.275,16.77,52.64,32.30,13.19,693.00,75,2563.138,21.0,0.00,0.00
24.11.2021 12:24:15.516,16.77,52.64,32.30,11.23,591.15,75,2563.138,21.0,0.00,0.00
24.11.2021 12:24:15.825,16.77,52.64,32.30,11.23,591.15,75,2563.138,21.0,0.00,0.00
24.11.2021 12:24:16.051,16.77,52.64,30.78,12.82,674.84,75,2563.142,21.0,0.00,0.00
24.11.2021 12:24:16.296,15.98,52.64,30.78,12.82,674.84,75,2563.142,21.0,0.00,0.00
24.11.2021 12:24:16.535,15.98,52.64,30.78,12.82,674.84,75,2563.142,21.0,0.00,0.00
24.11.2021 12:24:16.775,16.51,52.47,31.90,12.82,674.84,75,2563.145,21.0,0.00,0.00
24.11.2021 12:24:17.047,16.51,52.47,31.90,10.15,532.57,75,2563.145,21.0,0.00,0.00
24.11.2021 12:24:17.256,16.51,52.47,31.90,10.15,532.57,75,2563.145,21.0,0.00,0.00
24.11.2021 12:24:17.556,16.51,52.47,31.11,10.15,532.57,75,2563.148,21.0,0.00,0.00
24.11.2021 12:24:17.766,16.10,52.47,31.11,8.54,448.09,75,2563.148,21.0,0.00,0.00
24.11.2021 12:24:17.975,16.10,52.47,31.11,8.54,448.09,75,2563.148,21.0,0.00,0.00
24.11.2021 12:24:18.366,16.10,53.33,28.53,8.54,448.09,75,2563.151,21.0,0.00,0.00
24.11.2021 12:24:18.576,15.01,53.33,28.53,2.67,142.39,75,2563.151,21.0,0.00,0.00
24.11.2021 12:24:18.815,15.01,53.33,28.53,2.67,142.39,75,2563.151,21.0,0.00,0.00
24.11.2021 12:24:19.084,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:19.296,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:19.504,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:19.852,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:20.147,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:20.524,15.44,52.84,29.62,6.26,330.78,74,2563.154,21.0,0.00,0.00
24.11.2021 12:24:20.764,15.44,53.20,28.76,6.26,330.78,74,2563.161,21.0,0.00,0.00
24.11.2021 12:24:20.974,15.09,53.20,28.76,4.10,218.12,74,2563.161,21.0,0.00,0.00
24.11.2021 12:24:21.273,15.09,53.20,28.76,4.10,218.12,74,2563.161,21.0,0.00,0.00
24.11.2021 12:24:21.574,15.14,53.08,28.92,5.12,271.77,74,2563.164,21.0,0.00,0.00
24.11.2021 12:24:21.783,15.14,53.08,28.92,5.12,271.77,74,2563.164,21.0,0.00,0.00
24.11.2021 12:24:22.024,15.14,53.08,28.92,5.12,271.77,74,2563.164,21.0,0.00,0.00
24.11.2021 12:24:22.461,15.21,53.27,28.95,5.12,271.77,74,2563.167,21.0,0.00,0.00
24.11.2021 12:24:22.686,15.21,53.27,28.95,4.43,235.99,74,2563.167,21.0,0.00,0.00
24.11.2021 12:24:22.926,15.21,53.27,28.95,4.43,235.99,74,2563.167,21.0,0.00,0.00
24.11.2021 12:24:23.256,15.21,53.24,28.70,5.65,300.81,74,2563.170,21.0,0.00,0.00
24.11.2021 12:24:23.465,15.07,53.24,28.70,5.65,300.81,74,2563.170,21.0,0.00,0.00
24.11.2021 12:24:23.676,15.07,53.24,28.70,5.65,300.81,74,2563.170,21.0,0.00,0.00
24.11.2021 12:24:24.006,15.11,53.37,28.70,5.65,300.81,74,2563.173,21.0,0.00,0.00
24.11.2021 12:24:24.275,15.11,53.37,28.70,5.17,275.92,74,2563.173,21.0,0.00,0.00
24.11.2021 12:24:24.576,15.11,53.37,28.70,5.17,275.92,74,2563.173,21.0,0.00,0.00
24.11.2021 12:24:24.815,15.11,53.22,28.61,5.17,275.92,74,2563.176,21.0,0.00,0.00
24.11.2021 12:24:25.086,15.02,53.22,28.61,5.00,266.10,74,2563.176,21.0,0.00,0.00
24.11.2021 12:24:25.325,15.02,53.22,28.61,5.00,266.10,74,2563.176,21.0,0.00,0.00
24.11.2021 12:24:25.565,15.02,53.26,27.01,5.00,266.10,74,2563.179,21.0,0.00,0.00
24.11.2021 12:24:25.776,14.19,53.26,27.01,4.36,232.21,74,2563.179,21.0,0.00,0.00
24.11.2021 12:24:26.016,14.19,53.26,27.01,4.36,232.21,74,2563.179,21.0,0.01,0.00
24.11.2021 12:24:26.346,14.19,53.52,25.72,4.36,232.21,74,2563.182,21.0,0.01,0.00
24.11.2021 12:24:26.675,13.58,53.52,25.72,-0.46,24.62,74,2563.182,21.0,0.01,0.00
24.11.2021 12:24:26.976,13.58,53.52,25.72,-0.46,24.62,74,2563.182,21.0,0.00,0.00
24.11.2021 12:24:27.276,13.58,53.30,24.19,1.21,64.49,74,2563.185,21.0,0.00,0.00
24.11.2021 12:24:27.545,12.72,53.30,24.19,1.21,64.49,74,2563.185,21.0,0.00,0.00
24.11.2021 12:24:27.756,12.72,53.30,24.19,1.21,64.49,74,2563.185,21.0,0.00,0.00
24.11.2021 12:24:27.966,12.72,53.45,23.92,1.21,64.49,74,2563.188,21.0,0.00,0.00
24.11.2021 12:24:28.206,12.61,53.45,23.92,0.15,8.02,74,2563.188,20.0,0.00,0.00
24.11.2021 12:24:28.475,12.61,53.45,23.92,0.15,8.02,74,2563.188,20.0,0.00,0.00
24.11.2021 12:24:28.775,12.61,53.61,21.35,0.15,32.17,74,2563.190,20.0,0.00,0.00
24.11.2021 12:24:29.047,11.29,53.61,21.35,-0.60,32.17,74,2563.190,20.0,0.00,0.00
24.11.2021 12:24:29.401,11.29,53.61,21.35,-0.60,32.17,74,2563.190,20.0,0.00,0.00
24.11.2021 12:24:29.616,11.29,53.89,19.17,-0.60,100.77,74,2563.193,20.0,0.00,0.00
24.11.2021 12:24:29.855,10.19,53.89,19.17,-1.87,100.77,74,2563.193,20.0,0.00,0.00
24.11.2021 12:24:30.065,10.19,53.89,19.17,-1.87,100.77,74,2563.193,20.0,0.00,0.00
24.11.2021 12:24:30.366,10.19,53.52,18.81,-0.75,100.77,74,2563.194,20.0,0.00,0.00
24.11.2021 12:24:30.575,9.93,53.52,18.81,-0.75,40.14,74,2563.194,20.0,0.00,0.00
24.11.2021 12:24:31.070,9.93,53.52,18.81,-0.75,40.14,74,2563.194,20.0,0.00,0.00
